time,ax,ay,az
222.516,-142,-442,-972
222.639,-45,-656,-950
222.763,-18,-668,-878
222.887,-62,-565,-846
223.011,-129,-520,-892
223.135,-120,-541,-937
223.26,-165,-469,-986
223.383,-273,-242,-986
223.507,-314,92,-885
223.631,-260,450,-684
223.759,-120,714,-456
223.884,0,910,-240
224.007,81,993,-92
224.551,50,1045,-76
224.675,41,958,-253
224.8,33,821,-469
224.923,6,617,-669
225.047,2,356,-810
225.171,13,101,-902
225.295,113,-184,-957
225.419,154,-390,-984
225.543,112,-517,-997
225.807,-1,-488,-1017
225.931,-36,-380,-1049
226.055,-97,-133,-992
226.183,-141,236,-828
226.307,-82,582,-569
226.431,37,828,-286
226.555,157,965,-12
226.679,222,1038,153
226.803,210,1073,193
226.927,158,1069,93
227.051,121,1016,-62
227.175,81,916,-282
227.299,46,740,-526
227.423,18,489,-728
227.547,-5,210,-861
227.671,12,-58,-924
227.799,88,-330,-929
227.923,169,-548,-945
228.047,153,-578,-910
228.171,54,-529,-965
228.295,0,-453,-974
228.419,-100,-368,-1058
228.543,-184,-120,-994
228.667,-238,224,-873
228.791,-158,550,-634
228.915,-92,789,-458
229.039,-25,925,-274
229.163,52,973,-94
229.287,145,1000,110
229.412,177,1033,257
229.535,164,1049,276
229.659,124,1058,218
229.783,89,1040,61
229.907,98,952,-153
230.031,120,789,-421
230.155,120,578,-645
230.279,108,269,-844
230.403,164,-16,-897
230.527,156,-286,-992
230.651,138,-385,-981
230.775,45,-424,-1022
230.899,20,-385,-973
231.023,-2,-386,-1006
231.147,36,-384,-1020
231.271,57,-329,-1057
231.395,48,-122,-994
231.523,-5,197,-865
231.648,-34,529,-644
231.771,-33,806,-377
231.895,5,954,-149
232.019,41,1045,85
232.143,70,1077,204
232.267,69,1096,248
232.392,52,1088,172
232.515,48,1038,49
232.639,26,936,-169
232.763,9,753,-450
232.887,-14,509,-705
233.011,-56,224,-862
233.135,-26,-84,-940
233.259,-6,-362,-1022
233.383,46,-458,-986
233.507,-8,-428,-964
233.771,-64,-389,-958
233.895,-57,-414,-1010
234.019,-136,-308,-1057
234.143,-177,-84,-1013
234.267,-156,190,-902
234.391,-38,436,-738
234.519,26,664,-541
234.643,41,880,-284
234.768,21,1046,-18
235.031,6,1130,112
235.155,8,1057,-53
235.279,52,913,-278
235.407,73,744,-492
235.531,76,520,-661
235.656,33,189,-829
235.779,17,-248,-1018
235.903,46,-498,-1056
236.027,28,-526,-1022
236.151,9,-398,-925
236.275,-37,-393,-977
236.399,-56,-385,-1017
236.523,-146,-266,-1054
236.647,-225,-22,-1005
236.772,-253,282,-868
236.895,-125,550,-644
237.019,36,790,-320
237.143,134,970,-40
237.267,90,1090,114
237.391,5,1132,98
237.515,-45,1098,-9
237.639,-2,977,-165
237.763,30,773,-382
237.887,57,473,-601
238.011,94,78,-789
238.135,160,-328,-889
238.259,157,-562,-976
238.383,72,-561,-960
238.507,-34,-458,-946
238.771,-53,-442,-933
239.035,-82,-356,-1014
239.159,-157,-178,-1029
239.287,-221,74,-990
239.411,-173,328,-840
239.535,-105,588,-626
239.659,14,801,-305
239.783,113,966,-22
239.907,154,1054,178
240.035,108,1097,184
240.159,50,1090,114
240.283,21,1044,-30
240.407,25,917,-234
240.531,18,656,-506
240.655,-13,364,-753
240.781,-28,62,-890
240.903,45,-217,-916
241.027,165,-536,-1013
241.151,134,-553,-992
241.275,-33,-466,-1050
241.399,-153,-256,-918
241.803,-185,-314,-988
241.927,-149,-349,-1048
242.051,-198,-294,-1106
242.175,-196,-100,-988
242.299,-205,224,-781
242.423,-105,529,-508
242.547,-53,762,-274
242.671,-41,949,37
242.795,-61,1062,265
242.919,-46,1114,338
243.046,-32,1085,221
243.171,-12,1024,50
243.295,-1,918,-121
243.419,5,682,-374
243.543,-32,360,-669
243.667,-60,-34,-933
243.791,-80,-346,-1088
243.915,-76,-477,-1057
244.039,-142,-446,-1053
244.163,-165,-358,-1046
244.287,-201,-210,-1097
244.411,-190,80,-957
244.535,-172,484,-645
244.659,-105,860,-306
244.783,-60,997,-142
244.907,-133,1085,-84
245.031,-209,1142,-76
245.155,-188,1154,-126
245.279,-53,1032,-309
245.403,25,720,-585
245.527,21,386,-808
245.652,-61,98,-981
245.915,-122,-52,-1040
246.039,-122,-28,-884
246.163,-224,68,-892
246.287,-316,284,-805
246.411,-309,606,-650
246.535,-141,844,-234
246.659,4,986,77
246.786,53,1028,198
247.051,0,1081,142
247.175,-5,1108,57
247.299,36,990,-138
247.423,66,713,-428
247.547,128,74,-697
247.671,108,-386,-857
247.795,98,-672,-905
248.059,-1,-544,-964
248.183,-57,-378,-984
248.307,-72,4,-873
248.431,-2,446,-545
248.555,77,825,-150
248.679,77,1014,105
248.803,45,1069,130
248.927,6,1074,45
249.051,0,1058,-89
249.175,24,977,-284
249.299,74,732,-526
249.423,85,397,-741
249.547,78,-57,-862
249.671,33,-400,-932
249.795,33,-580,-925
249.919,-2,-534,-914
250.183,-57,-469,-921
250.307,-125,-396,-965
250.431,-190,-128,-950
250.555,-142,296,-754
250.682,-18,682,-400
250.807,105,916,-6
250.931,110,1013,201
251.055,62,1046,225
251.179,24,1060,138
251.303,-16,1092,28
251.427,-12,1036,-176
251.551,26,884,-414
251.675,65,598,-680
251.799,96,289,-822
251.923,162,-89,-836
252.047,150,-374,-842
252.171,105,-561,-853
252.295,-2,-545,-908
252.419,-21,-509,-902
252.683,-36,-426,-934
252.807,-88,-158,-949
252.931,-105,241,-830
253.055,-56,758,-354
253.179,25,980,34
253.303,42,1096,258
253.427,12,1046,169
253.551,-32,1080,49
253.675,-10,1006,-180
253.799,68,780,-478
253.923,141,430,-729
254.047,106,112,-886
254.171,-12,-108,-974
254.295,-97,-246,-1002
254.419,-122,-332,-992
254.687,-93,-338,-986
254.811,-84,-234,-1017
254.935,-94,-25,-1005
255.059,-90,301,-757
255.183,-76,669,-397
255.307,-25,918,-34
255.571,68,1034,142
255.695,72,1064,68
255.819,162,1009,-84
255.943,246,797,-332
256.067,286,405,-606
256.191,264,-76,-837
256.315,170,-424,-936
256.439,154,-558,-928
256.567,85,-474,-896
256.691,46,-386,-912
256.955,-64,-321,-993
257.079,-76,-181,-997
257.203,-76,29,-978
257.327,-74,432,-692
257.451,-118,784,-340
257.574,-106,1081,-4
257.699,-73,1104,5
257.823,-84,1126,-84
257.947,-124,953,-326
258.071,-78,686,-540
258.195,16,230,-781
258.319,53,-181,-933
258.447,29,-425,-997
258.571,29,-480,-993
258.695,4,-413,-970
258.819,-94,-366,-1073
258.942,-116,-57,-916
259.067,-58,402,-542
259.191,62,872,-62
259.314,62,1041,104
259.438,17,1076,78
259.563,-22,1065,-29
259.686,-5,980,-229
259.811,88,697,-472
259.935,189,256,-720
260.059,222,-184,-834
260.183,164,-460,-914
260.307,105,-506,-909
260.571,53,-429,-952
260.695,18,-298,-977
260.819,1,92,-789
260.943,-8,570,-425
261.067,28,928,-13
261.191,64,1030,214
261.455,96,1049,230
261.579,34,1090,130
261.703,82,989,-136
261.827,169,772,-409
261.951,194,386,-694
262.075,96,-29,-857
262.199,-40,-349,-952
262.327,-28,-517,-965
262.451,-14,-488,-926
262.575,-26,-428,-930
262.703,-125,-372,-984
262.827,-193,-321,-1058
262.95,-190,-170,-1021
263.075,-37,184,-737
263.202,144,594,-325
263.327,234,902,28
263.451,185,1020,165
263.855,137,1061,146
263.979,162,1038,48
264.103,230,922,-129
264.227,165,612,-492
264.351,138,172,-750
264.475,38,-298,-968
264.599,21,-549,-972
264.723,-20,-578,-976
264.848,-66,-432,-1010
264.971,-98,-221,-1018
265.094,-170,113,-928
265.219,-113,509,-545
265.343,-4,810,-96
265.467,176,942,324
265.591,292,914,458
265.715,348,902,482
265.839,317,898,390
265.962,269,956,360
266.089,224,982,308
266.215,248,1008,282
266.339,232,1005,226
266.463,217,1036,158
266.587,164,989,-38
266.711,162,885,-308
266.835,160,610,-614
266.959,44,285,-872
267.083,-106,-10,-1014
267.206,-241,-161,-1068
267.331,-198,-236,-1040
267.455,-232,-173,-1030
267.578,-261,10,-1000
267.703,-192,269,-817
267.827,-21,624,-306
267.951,124,804,182
268.074,205,948,545
268.199,229,896,533
268.322,258,912,492
268.587,261,888,428
268.71,310,833,449
268.975,390,804,509
269.099,413,836,456
269.223,417,862,316
269.347,381,842,100
269.471,258,822,-185
269.599,116,644,-488
269.723,25,324,-784
269.846,-40,-41,-994
269.975,-73,-192,-1056
270.099,-118,-142,-1044
270.223,-136,-61,-1017
270.346,-172,46,-1034
270.47,-172,224,-994
270.595,-94,490,-825
270.719,48,724,-513
270.842,156,888,-184
270.966,217,974,109
271.091,236,1001,250
271.355,252,996,265
271.478,226,1009,168
271.602,256,977,44
271.726,245,929,-174
271.851,282,796,-360
271.974,217,578,-617
272.099,168,284,-814
272.222,85,25,-1000
272.347,56,-120,-1046
272.611,18,-144,-989
273.015,-112,-161,-1054
273.139,-100,-152,-1082
273.263,-85,-16,-1036
273.387,58,362,-628
273.511,149,709,-210
273.634,242,948,200
273.758,280,945,320
273.885,316,938,402
274.15,357,921,350
274.275,329,938,236
274.398,281,974,110
274.522,232,1008,21
274.647,218,1014,-29
274.771,154,942,-200
274.895,140,750,-457
275.018,94,466,-745
275.142,78,204,-941
275.267,-22,76,-1022
275.39,-126,37,-1062
275.514,-168,9,-1061
275.639,-149,-17,-1081
275.762,-57,20,-1045
275.886,53,221,-897
276.011,164,476,-644
276.135,282,749,-244
276.258,364,866,160
276.382,434,872,486
276.507,441,802,606
276.631,457,765,590
276.754,468,782,493
276.878,458,838,317
277.002,368,909,92
277.126,249,822,-246
277.251,185,426,-565
277.374,89,-5,-846
277.499,-73,-269,-1010
277.747,-280,-204,-1050
277.871,-280,-184,-1065
277.994,-214,-57,-1025
278.118,-140,162,-953
278.243,-20,497,-685
278.366,20,765,-393
278.49,52,945,-28
278.615,130,984,269
278.739,221,964,453
278.862,285,924,480
278.987,294,918,430
279.11,245,949,302
279.234,124,954,32
279.358,37,798,-324
279.482,-17,486,-669
279.606,9,112,-857
279.731,26,-222,-957
279.854,40,-408,-989
279.978,42,-445,-972
280.102,58,-390,-920
280.227,157,-396,-850
280.351,273,-424,-832
280.474,357,-388,-848
280.599,286,-341,-917
280.723,82,-160,-965
280.846,-128,158,-932
280.97,-212,553,-784
281.094,-174,806,-541
281.219,-138,908,-281
281.343,-170,982,-80
281.469,-190,1036,76
281.594,-196,1064,161
281.859,-198,1069,154
281.982,-197,1049,48
282.106,-189,1028,-108
282.23,-128,905,-332
282.354,-12,652,-592
282.478,90,298,-794
282.602,176,-44,-938
282.726,176,-264,-968
282.851,189,-377,-976
282.975,169,-372,-924
283.238,144,-374,-941
283.362,141,-337,-1000
283.486,125,-193,-981
283.611,97,196,-804
283.734,40,580,-518
283.858,14,886,-204
283.982,-25,1014,28
284.107,-52,1074,196
284.37,-66,1086,213
284.495,-74,1073,80
284.619,-28,889,-230
284.742,-10,642,-597
284.867,18,316,-870
284.99,70,42,-936
285.115,136,-217,-913
285.239,198,-434,-918
285.366,173,-477,-906
285.49,144,-462,-902
285.615,109,-476,-916
285.738,66,-486,-964
285.862,50,-370,-988
285.991,38,10,-874
286.115,24,449,-672
286.239,-17,806,-405
286.363,-78,998,-200
286.487,-130,1081,-76
286.611,-160,1102,-57
286.734,-146,1076,-125
286.859,-109,974,-296
286.982,-56,782,-504
287.106,13,470,-722
287.23,58,122,-878
287.355,140,-201,-928
287.479,220,-406,-912
288.022,220,-442,-929
288.146,86,-144,-940
288.27,-16,276,-797
288.394,-57,678,-418
288.518,-33,912,69
288.644,17,990,437
288.766,41,1022,564
288.89,88,994,442
289.014,44,944,152
289.139,-40,797,-249
289.266,-104,464,-641
289.391,-121,104,-896
289.515,-78,-240,-992
289.639,-44,-382,-986
289.762,-26,-412,-956
289.886,-50,-349,-920
290.15,-69,-360,-933
290.414,-98,-321,-948
290.538,-173,-81,-953
290.663,-208,304,-796
290.786,-144,701,-432
290.91,-62,957,-42
291.035,-18,1086,193
291.158,-26,1093,204
291.286,-30,1081,73
291.411,-20,961,-206
291.535,6,756,-529
291.659,50,488,-801
291.786,102,232,-896
291.91,182,-49,-873
292.037,217,-297,-836
292.158,217,-480,-845
292.423,145,-548,-873
292.546,98,-462,-909
292.67,45,-294,-961
292.794,-76,176,-849
292.919,-106,608,-620
293.042,-157,948,-422
293.169,-69,925,-436
293.294,0,689,-636
293.418,293,169,-734
293.542,418,-286,-785
293.667,537,-413,-757
293.79,402,-322,-784
293.915,382,-188,-817
294.039,362,-221,-813
294.163,449,-176,-817
294.286,520,-122,-796
294.41,541,-89,-805
294.815,422,-88,-868
294.939,350,-90,-914
295.203,264,-77,-958
295.326,198,-12,-994
295.451,76,118,-1028
295.574,34,332,-942
295.698,14,604,-686
295.822,106,842,-348
295.946,109,990,-49
296.072,89,1072,101
296.194,-5,1037,17
296.319,-28,857,-250
296.442,142,472,-568
296.566,433,74,-766
296.69,626,-182,-849
296.814,628,-177,-841
296.939,470,-86,-861
297.065,350,-32,-890
297.19,326,-45,-924
297.314,340,-50,-973
297.438,333,16,-976
297.563,250,156,-985
297.686,130,397,-882
297.81,49,596,-770
297.934,30,784,-473
298.059,157,880,-160
298.182,296,954,204
298.306,342,968,381
298.431,201,984,389
298.554,64,1009,210
298.678,-66,916,-112
298.802,165,570,-450
298.926,296,213,-724
299.05,482,-80,-882
299.175,350,-66,-933
299.299,305,-42,-949
299.702,201,-18,-965
299.966,114,1,-921
300.09,64,-70,-906
300.215,73,-113,-904
300.338,164,-214,-965
300.462,236,-208,-1058
300.586,144,-182,-1113
300.711,44,102,-969
300.835,14,464,-676
300.961,120,805,-305
301.086,256,909,-13
301.21,354,922,238
301.335,416,904,413
301.598,380,900,340
301.722,334,845,32
301.846,266,649,-364
301.97,276,261,-733
302.094,293,-85,-982
302.218,286,-198,-1030
302.342,205,-105,-994
302.466,140,-14,-940
302.59,157,-37,-972
302.714,165,-42,-973
303.538,118,-42,-846
303.662,118,-37,-838
303.786,122,-38,-841
0.0,-90,505,-898
0.124,-90,634,-773
0.247,-86,822,-574
0.372,-50,966,-276
0.496,-16,1008,-22
0.62,17,993,177
0.745,34,994,260
0.867,22,1020,168
0.992,9,997,-46
1.116,-14,909,-325
1.24,2,738,-525
1.364,1,514,-706
1.488,62,272,-1005
1.612,81,168,-1096
1.736,117,253,-1010
1.86,92,372,-762
1.984,85,300,-776
2.108,33,88,-966
2.231,2,-112,-1146
2.356,-60,-57,-1213
2.48,-112,160,-1090
2.606,-117,485,-797
2.728,-96,728,-340
2.853,-32,856,117
2.977,2,860,452
3.099,25,869,542
3.224,17,888,488
3.348,-28,928,292
3.472,-124,886,16
3.595,-157,724,-274
3.72,-53,337,-654
3.848,77,-54,-938
3.972,118,-300,-1122
4.096,-8,-261,-1217
4.22,-106,-217,-1281
4.343,-168,-85,-1244
4.468,-213,148,-942
4.592,-216,449,-461
4.716,-157,609,37
4.84,0,637,428
4.964,74,590,630
5.088,94,593,653
5.211,84,710,557
5.336,113,776,252
5.46,46,620,-336
5.584,-6,197,-897
5.707,18,-142,-1257
5.831,5,-308,-1357
5.957,-88,-273,-1368
6.092,-237,-177,-1132
6.204,-172,117,-598
6.328,-158,437,14
6.454,-56,665,485
6.716,-26,757,578
6.84,-58,813,388
6.963,-22,749,110
7.088,33,376,-304
7.212,-70,33,-792
7.336,-16,-322,-1086
7.46,-46,-401,-1254
7.587,37,-492,-1217
7.711,-62,-522,-1380
7.836,-130,-433,-1278
7.961,-198,-194,-1076
8.084,-168,184,-616
8.208,-136,533,-65
8.334,13,692,368
8.455,93,761,646
8.58,122,804,608
8.704,42,866,437
8.827,-29,872,238
8.952,-114,748,-37
9.075,-68,477,-420
9.2,-114,270,-845
9.323,-216,32,-1173
9.45,-246,-92,-1301
9.571,-230,-252,-1300
9.696,-105,-254,-1310
9.821,-101,-174,-1326
9.946,-100,45,-1208
10.068,-106,302,-834
10.192,-142,576,-336
10.316,-118,733,94
10.439,-76,818,386
10.564,-49,840,510
10.692,-34,838,530
10.811,-49,841,473
10.936,-104,786,200
11.06,-157,688,-113
11.183,-136,417,-606
11.31,-130,112,-1012
11.435,-181,-74,-1274
11.56,-246,-132,-1305
11.684,-244,-100,-1130
11.808,-174,-148,-1097
11.932,-88,-189,-1238
12.056,-38,-184,-1330
12.18,-44,-37,-1132
12.303,-136,220,-620
12.427,-225,497,-30
12.551,-221,697,384
12.675,-230,829,600
12.801,-210,865,556
12.923,-230,841,390
13.047,-97,681,-20
13.172,-16,497,-473
13.295,93,236,-941
13.42,-5,45,-1141
13.543,-64,-77,-1269
13.668,-126,-146,-1202
13.792,-101,-140,-1105
13.916,-49,-122,-1188
14.041,-90,-73,-1322
14.163,-109,45,-1337
14.288,-178,265,-926
14.412,-152,472,-389
14.535,-132,642,106
14.66,-46,692,468
14.784,-37,778,632
14.908,-57,805,634
15.035,-81,820,482
15.16,-73,790,152
15.284,42,690,-268
15.408,21,617,-642
15.532,56,405,-936
15.655,-53,212,-1022
15.78,-80,-30,-1150
15.903,-122,-140,-1181
16.028,-157,-121,-1256
16.151,-157,-42,-1284
16.275,-166,125,-1194
16.399,-140,297,-966
16.524,-148,486,-489
16.653,-120,646,0
16.776,-81,713,438
16.9,-33,762,629
17.023,-50,769,668
17.152,-58,786,497
17.275,-40,760,156
17.399,-6,716,-237
17.524,4,585,-620
17.648,-149,398,-900
17.772,-265,214,-1109
17.896,-372,48,-1181
18.021,-356,-34,-1078
18.146,-334,-98,-1041
18.268,-374,-24,-1082
18.391,-400,38,-1252
18.516,-385,118,-1253
18.64,-368,221,-1046
18.767,-280,362,-570
18.891,-238,552,-34
19.015,-152,697,390
19.14,-152,810,569
19.264,-178,828,517
19.387,-164,744,214
19.511,-174,569,-256
19.636,-150,369,-729
19.76,-249,120,-1081
19.884,-237,-108,-1285
20.008,-284,-252,-1264
20.132,-220,-273,-1158
20.255,-186,-228,-1153
20.38,-124,-209,-1281
20.503,-108,-86,-1270
20.628,-72,132,-972
20.752,-136,449,-534
20.875,-166,686,-150
21.001,-180,814,130
21.123,-108,880,272
21.247,-116,897,268
21.372,-148,861,130
21.496,-166,745,-158
21.62,-84,584,-522
21.743,-29,392,-872
21.867,18,102,-1093
21.992,-78,-136,-1238
22.115,-80,-253,-1350
22.239,-189,-196,-1390
22.364,-153,-22,-1253
22.49,-240,253,-826
22.616,-213,521,-316
22.739,-173,717,133
22.864,-114,809,385
22.987,-102,888,461
23.111,-110,897,422
23.236,-101,825,250
23.36,-112,658,-120
23.484,-130,502,-584
23.608,-121,321,-972
23.732,-53,181,-1190
23.856,-33,40,-1182
23.98,-69,-2,-1161
24.103,-90,-16,-1217
24.227,-109,72,-1252
24.351,-126,196,-1188
24.476,-157,380,-745
24.599,-166,533,-221
24.723,-141,676,265
24.848,-138,816,516
24.972,-114,886,516
25.095,-138,914,404
25.22,-157,862,201
25.343,-193,669,-110
25.467,-140,524,-498
25.591,-84,158,-1101
25.716,-92,-2,-1378
25.841,-101,-226,-1370
25.965,-126,-184,-1077
26.088,-73,-194,-962
26.215,-108,-181,-1172
26.34,-52,-182,-1381
26.464,-101,-44,-1349
26.587,-82,157,-920
26.711,-156,412,-313
26.836,-149,656,192
26.959,-186,845,436
27.083,-198,956,476
27.208,-184,861,362
27.331,-134,704,37
27.456,-98,526,-406
27.579,-32,348,-934
27.703,-73,132,-1310
27.827,-25,-70,-1297
27.951,-33,-168,-1148
28.076,50,-224,-1000
28.2,2,-164,-1228
28.323,-57,-68,-1297
28.448,-168,200,-964
28.571,-193,456,-402
28.695,-180,749,49
28.82,-120,913,204
28.944,-96,989,274
29.069,-58,945,217
29.191,-25,829,34
29.316,-61,654,-284
29.439,-97,298,-710
29.565,-132,-16,-1105
29.688,-157,-280,-1348
29.812,-168,-288,-1310
29.938,-193,-212,-1260
30.063,-134,6,-1134
30.188,-142,300,-904
30.312,-104,570,-436
30.435,-64,785,10
30.559,28,865,261
30.684,49,954,221
30.807,66,989,120
30.931,28,962,26
31.056,13,780,-145
31.18,17,420,-554
31.304,-181,197,-993
31.427,-234,6,-1217
31.551,-316,-45,-1194
31.815,-121,-110,-1245
31.939,-148,60,-1226
32.068,-100,272,-938
32.192,-20,536,-389
32.315,41,749,88
32.439,26,877,288
32.565,-21,969,312
32.688,-37,953,350
32.811,-73,918,394
32.936,-72,797,257
33.059,113,581,-230
33.188,117,385,-860
33.313,292,94,-1185
33.435,198,-85,-1170
33.56,270,-226,-1025
33.684,122,-272,-1024
33.814,88,-298,-1080
33.936,64,-224,-1130
34.059,66,-10,-1136
34.183,6,350,-852
34.308,-22,598,-374
34.431,-17,765,174
34.556,41,790,476
34.82,112,745,568
34.944,144,653,230
35.067,20,390,-280
35.191,-108,189,-1004
35.316,-196,-52,-1297
35.439,-104,-120,-1281
35.563,-30,-169,-1077
35.69,-42,-162,-1244
35.812,-64,-97,-1305
35.935,-24,62,-1149
36.059,-50,400,-508
36.183,-25,658,22
36.309,-68,876,329
36.571,-48,957,357
36.695,-44,874,297
36.819,-48,733,42
36.943,-86,480,-410
37.067,-28,164,-984
37.191,0,-73,-1314
37.315,58,-174,-1226
37.439,6,-145,-1065
37.566,-9,-130,-984
37.692,-32,-112,-1189
37.815,-20,-5,-1249
37.939,1,204,-1140
38.063,13,481,-632
38.188,37,641,-72
38.312,26,733,410
38.435,69,789,512
38.559,54,880,450
38.683,52,894,344
38.807,24,810,170
38.933,-10,621,-186
39.058,-50,373,-734
39.18,12,80,-1152
39.303,22,-105,-1232
39.427,29,-162,-1110
39.551,-33,-141,-1001
39.675,13,-205,-1204
39.939,26,-57,-1289
40.063,-25,233,-830
40.188,-49,506,-284
40.312,8,653,210
40.435,12,754,492
40.56,-33,809,580
40.683,-102,768,384
40.807,-189,724,0
40.932,-209,636,-392
41.056,-228,412,-810
41.18,-240,173,-1082
41.304,-253,-45,-1321
41.431,-248,-72,-1226
41.555,-250,-58,-1304
41.825,-232,122,-1110
41.943,-197,405,-565
42.067,-140,670,-14
42.191,-113,833,278
42.318,-73,884,378
42.439,-81,954,318
42.563,-114,886,329
42.689,-89,728,38
42.811,-132,582,-484
42.935,-98,410,-1073
43.06,-176,229,-1341
43.183,-122,0,-1228
43.307,-161,-118,-1170
43.431,-128,-181,-1222
43.555,-156,-64,-1301
43.681,-189,154,-1164
43.803,-172,469,-677
43.927,-153,673,-114
44.051,-100,766,341
44.175,-61,825,452
44.299,-28,849,400
44.423,-96,845,136
44.547,-158,704,-209
44.671,-350,522,-749
44.795,-304,304,-1160
44.92,-274,137,-1300
45.044,-170,57,-1146
45.171,-229,49,-1012
45.295,-269,57,-981
45.419,-285,122,-1296
45.543,-253,237,-1330
45.668,-282,412,-1174
45.791,-234,486,-558
45.916,-160,548,-6
46.039,-58,610,437
46.163,-6,702,649
46.287,-38,705,644
46.411,-69,648,373
46.535,-145,569,-121
46.66,-150,470,-697
46.783,-118,313,-1137
46.907,-49,96,-1296
47.031,-40,-49,-1198
47.295,-153,-52,-1194
47.419,-289,133,-1278
47.543,-350,352,-1078
47.667,-304,482,-542
47.791,-137,525,22
47.915,-41,610,462
48.04,9,704,634
48.163,9,725,608
48.287,13,669,416
48.411,-21,609,86
48.535,-74,485,-424
48.66,-266,444,-1000
48.783,-433,288,-1298
48.907,-504,222,-1200
49.035,-472,96,-988
49.163,-340,48,-925
49.287,-218,41,-1089
49.411,-125,16,-1216
49.535,-57,98,-1293
49.66,-98,249,-1048
49.784,-60,405,-565
49.907,-58,542,109
50.031,-1,597,534
50.295,45,690,585
50.419,4,741,316
50.543,-25,764,-28
50.667,-53,668,-530
50.791,29,418,-949
50.915,40,92,-1296
51.039,50,-106,-1240
51.163,-8,-165,-1134
51.287,-6,-112,-1013
51.411,17,-65,-1116
51.536,-6,38,-1212
51.66,-94,289,-1186
51.783,-189,544,-933
51.907,-225,705,-544
52.031,-173,710,-118
52.155,-133,746,209
52.279,-98,796,474
52.404,-93,820,582
52.528,-96,800,561
52.651,-66,764,376
52.778,-21,733,72
52.903,17,629,-341
53.027,-61,457,-648
53.151,12,266,-1006
53.276,-109,126,-1126
53.399,-80,77,-1156
53.523,-176,82,-1058
53.647,-102,61,-1040
53.771,-68,88,-1166
53.895,-92,145,-1222
54.019,-134,350,-1153
54.143,-182,526,-754
54.267,-194,650,-216
54.391,-137,673,309
54.515,-86,718,541
54.639,-90,777,564
54.763,-81,804,413
54.889,-34,830,168
55.011,-4,716,-162
55.136,-24,578,-525
55.259,-130,266,-910
55.383,-162,18,-1141
55.507,-178,-165,-1158
55.631,-112,-221,-1076
55.756,-106,-169,-1052
55.88,-126,-58,-1117
56.003,-240,152,-1172
56.128,-308,390,-1029
56.251,-313,586,-698
56.376,-234,684,-186
56.502,-136,718,258
56.627,-69,730,497
56.752,-53,764,513
56.876,-53,816,378
57.0,-110,729,73
57.125,-181,549,-498
57.247,-164,205,-929
57.371,-142,2,-1286
57.495,-121,-140,-1177
57.759,-230,-69,-1205
57.883,-305,144,-1150
58.007,-316,381,-869
58.132,-269,614,-301
58.255,-134,722,144
58.379,-65,813,416
58.503,-24,893,405
58.627,-14,940,337
58.752,-41,949,212
58.875,-84,885,38
59.0,-137,741,-302
59.124,-113,466,-674
59.249,-54,177,-1058
59.371,45,-64,-1233
59.495,44,-164,-1296
59.62,-4,-120,-1246
59.745,-108,62,-1090
59.867,-177,382,-774
59.991,-194,636,-310
60.115,-193,830,53
60.239,-161,894,278
60.508,-153,906,450
60.771,-182,869,464
60.895,-146,841,254
61.019,-144,784,-57
61.143,-110,568,-449
61.267,-62,293,-888
61.391,-89,36,-1186
61.515,-117,-58,-1233
61.639,-198,-56,-1078
61.763,-166,-49,-990
62.027,-165,-34,-1085
62.152,-172,49,-1098
62.275,-192,264,-1028
62.4,-194,521,-810
62.524,-201,768,-476
62.647,-165,881,-121
62.771,-116,904,196
62.895,-62,905,358
63.019,-56,940,380
63.284,-58,1000,320
63.548,-49,932,312
63.671,-78,890,117
63.797,-104,693,-244
63.919,-118,412,-700
64.043,-192,177,-1049
64.167,-244,5,-1301
64.294,-289,-49,-1196
64.419,-242,-118,-1094
64.543,-222,-114,-1020
64.668,-202,-84,-1154
64.791,-209,34,-1205
64.915,-216,286,-1042
65.039,-233,538,-714
65.163,-213,697,-293
65.287,-145,760,133
65.411,-97,786,422
65.535,-61,842,501
65.66,-74,865,438
65.784,-68,877,264
65.907,-38,812,-56
66.031,16,646,-497
66.155,-49,393,-905
66.279,-130,130,-1216
66.404,-201,-57,-1288
66.527,-154,-137,-1228
66.651,-133,-134,-1138
66.775,-156,-22,-1105
66.899,-182,144,-1133
67.023,-217,400,-945
67.147,-236,638,-642
67.271,-226,805,-193
67.396,-142,826,214
67.52,-58,826,468
67.643,-6,833,540
67.767,-34,884,508
67.891,-58,893,426
68.018,-85,892,221
68.143,-124,820,-78
68.268,-137,616,-453
68.391,-218,342,-778
68.515,-210,45,-1065
68.639,-213,-133,-1180
68.903,-104,-140,-1170
69.028,-113,54,-1142
69.151,-120,326,-1002
69.275,-162,580,-592
69.399,-160,748,-84
69.523,-141,796,356
69.647,-96,821,512
69.771,-76,849,512
70.035,-101,920,434
70.16,-100,920,309
70.283,-96,890,88
70.407,-88,737,-292
70.531,-160,522,-676
70.655,-248,266,-1154
70.779,-296,69,-1250
70.903,-261,-22,-1178
71.027,-194,-66,-988
71.151,-153,-66,-997
71.275,-214,-14,-1200
71.399,-284,109,-1174
71.523,-310,354,-1026
71.647,-202,568,-600
71.771,-96,725,-165
71.899,-40,777,250
72.023,-32,793,496
72.147,-29,838,556
72.411,-32,872,408
72.535,-16,836,124
72.661,37,678,-277
72.783,-22,456,-689
72.907,-72,173,-1041
73.031,-169,-4,-1205
